datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,is_train,count_log,year,month,weekday,hour
2012-02-15 06:00:00,1,0,1,1,12.3,15.15,61,8.9981,3.0,92.0,95.0,1,4.553876891600541,2012,2,2,6
2012-02-15 07:00:00,1,0,1,2,12.3,14.395,65,12.998,3.0,318.0,321.0,1,5.771441123130016,2012,2,2,7
2012-02-15 08:00:00,1,0,1,1,13.12,14.395,61,23.9994,7.0,508.0,515.0,1,6.244166900663736,2012,2,2,8
2012-02-15 09:00:00,1,0,1,1,13.12,15.15,61,22.0028,5.0,226.0,231.0,1,5.442417710521793,2012,2,2,9
2012-02-15 10:00:00,1,0,1,1,13.94,15.15,57,19.9995,12.0,108.0,120.0,1,4.787491742782046,2012,2,2,10
2012-02-15 11:00:00,1,0,1,1,14.76,16.665,53,19.0012,13.0,125.0,138.0,1,4.927253685157205,2012,2,2,11
2012-02-15 12:00:00,1,0,1,1,15.58,19.695,46,26.0027,11.0,152.0,163.0,1,5.093750200806762,2012,2,2,12
2012-02-15 13:00:00,1,0,1,1,16.4,20.455,43,19.0012,11.0,159.0,170.0,1,5.135798437050262,2012,2,2,13
2012-02-15 14:00:00,1,0,1,1,17.22,21.21,41,23.9994,6.0,128.0,134.0,1,4.897839799950911,2012,2,2,14
2012-02-15 15:00:00,1,0,1,1,17.22,21.21,41,15.0013,7.0,164.0,171.0,1,5.14166355650266,2012,2,2,15
2012-02-15 16:00:00,1,0,1,1,17.22,21.21,38,12.998,9.0,222.0,231.0,1,5.442417710521793,2012,2,2,16
2012-02-15 17:00:00,1,0,1,1,17.22,21.21,38,12.998,17.0,470.0,487.0,1,6.18826412308259,2012,2,2,17
2012-02-15 18:00:00,1,0,1,1,16.4,20.455,40,15.0013,9.0,459.0,468.0,1,6.148468295917647,2012,2,2,18
2012-02-15 19:00:00,1,0,1,1,15.58,19.695,43,11.0014,9.0,302.0,311.0,1,5.739792912179234,2012,2,2,19
2012-02-15 20:00:00,1,0,1,1,14.76,17.425,46,11.0014,4.0,207.0,211.0,1,5.351858133476067,2012,2,2,20
2012-02-15 21:00:00,1,0,1,1,13.94,16.665,53,11.0014,8.0,170.0,178.0,1,5.181783550292085,2012,2,2,21
2012-02-15 22:00:00,1,0,1,1,13.94,17.425,49,7.0015,3.0,104.0,107.0,1,4.672828834461906,2012,2,2,22
2012-02-15 23:00:00,1,0,1,1,13.94,17.425,53,6.0032,4.0,54.0,58.0,1,4.060443010546419,2012,2,2,23
2012-02-16 00:00:00,1,0,1,2,12.3,15.15,70,8.9981,1.0,22.0,23.0,1,3.1354942159291497,2012,2,3,0
2012-02-16 02:00:00,1,0,1,2,12.3,15.91,70,6.0032,1.0,6.0,7.0,1,1.9459101490553132,2012,2,3,2
2012-02-16 04:00:00,1,0,1,3,12.3,15.91,70,6.0032,0.0,3.0,3.0,1,1.0986122886681098,2012,2,3,4
2012-02-16 06:00:00,1,0,1,2,12.3,15.91,70,6.0032,4.0,83.0,87.0,1,4.465908118654584,2012,2,3,6
2012-02-16 07:00:00,1,0,1,2,12.3,15.15,70,8.9981,3.0,285.0,288.0,1,5.662960480135946,2012,2,3,7
2012-02-16 08:00:00,1,0,1,2,12.3,15.91,70,6.0032,9.0,489.0,498.0,1,6.210600077024653,2012,2,3,8
2012-02-16 09:00:00,1,0,1,2,12.3,15.15,70,11.0014,3.0,199.0,202.0,1,5.308267697401205,2012,2,3,9
2012-02-16 10:00:00,1,0,1,3,13.12,16.665,70,8.9981,2.0,42.0,44.0,1,3.784189633918261,2012,2,3,10
2012-02-16 11:00:00,1,0,1,3,13.12,16.665,70,7.0015,2.0,69.0,71.0,1,4.2626798770413155,2012,2,3,11
2012-02-16 12:00:00,1,0,1,3,13.12,16.665,76,6.0032,1.0,44.0,45.0,1,3.8066624897703196,2012,2,3,12
2012-02-16 13:00:00,1,0,1,3,13.94,15.91,71,16.9979,2.0,62.0,64.0,1,4.1588830833596715,2012,2,3,13
2012-02-16 14:00:00,1,0,1,3,13.12,15.91,81,12.998,1.0,30.0,31.0,1,3.4339872044851463,2012,2,3,14
2012-02-16 18:00:00,1,0,1,3,13.94,16.665,87,8.9981,8.0,345.0,353.0,1,5.8664680569332965,2012,2,3,18
2012-02-16 19:00:00,1,0,1,2,13.12,15.91,87,11.0014,4.0,254.0,258.0,1,5.552959584921617,2012,2,3,19
2012-02-16 20:00:00,1,0,1,2,13.12,16.665,87,8.9981,5.0,211.0,216.0,1,5.375278407684165,2012,2,3,20
2012-02-16 21:00:00,1,0,1,2,13.94,17.425,81,7.0015,3.0,142.0,145.0,1,4.976733742420574,2012,2,3,21
2012-02-16 23:00:00,1,0,1,1,13.12,16.665,81,6.0032,3.0,70.0,73.0,1,4.290459441148391,2012,2,3,23
2012-02-17 02:00:00,1,0,1,2,12.3,15.91,93,7.0015,1.0,11.0,12.0,1,2.4849066497880004,2012,2,4,2
2012-02-17 03:00:00,1,0,1,2,11.48,14.395,93,7.0015,0.0,1.0,1.0,1,0.0,2012,2,4,3
2012-02-17 04:00:00,1,0,1,2,11.48,13.635,93,12.998,0.0,1.0,1.0,1,0.0,2012,2,4,4
2012-02-17 05:00:00,1,0,1,2,11.48,13.635,93,11.0014,0.0,16.0,16.0,1,2.772588722239781,2012,2,4,5
2012-02-17 06:00:00,1,0,1,2,11.48,14.395,96,8.9981,1.0,70.0,71.0,1,4.2626798770413155,2012,2,4,6
2012-02-17 07:00:00,1,0,1,2,11.48,14.395,93,7.0015,4.0,222.0,226.0,1,5.420534999272286,2012,2,4,7
2012-02-17 10:00:00,1,0,1,1,13.94,15.91,71,19.0012,13.0,103.0,116.0,1,4.7535901911063645,2012,2,4,10
2012-02-17 11:00:00,1,0,1,1,14.76,16.665,62,27.9993,9.0,133.0,142.0,1,4.955827057601261,2012,2,4,11
2012-02-17 12:00:00,1,0,1,1,15.58,19.695,46,26.0027,21.0,177.0,198.0,1,5.288267030694535,2012,2,4,12
2012-02-17 13:00:00,1,0,1,1,16.4,20.455,43,23.9994,34.0,171.0,205.0,1,5.3230099791384085,2012,2,4,13
2012-02-17 14:00:00,1,0,1,1,16.4,20.455,37,23.9994,33.0,137.0,170.0,1,5.135798437050262,2012,2,4,14
2012-02-17 15:00:00,1,0,1,1,17.22,21.21,35,27.9993,41.0,180.0,221.0,1,5.3981627015177525,2012,2,4,15
2012-02-17 16:00:00,1,0,1,1,17.22,21.21,32,19.9995,56.0,251.0,307.0,1,5.726847747587197,2012,2,4,16
2012-02-17 17:00:00,1,0,1,1,17.22,21.21,32,22.0028,36.0,429.0,465.0,1,6.142037405587356,2012,2,4,17
2012-02-17 18:00:00,1,0,1,1,16.4,20.455,35,16.9979,15.0,362.0,377.0,1,5.932245187448011,2012,2,4,18
2012-02-17 19:00:00,1,0,1,1,15.58,19.695,37,15.0013,16.0,266.0,282.0,1,5.641907070938114,2012,2,4,19
2012-02-17 20:00:00,1,0,1,1,16.4,20.455,35,12.998,13.0,158.0,171.0,1,5.14166355650266,2012,2,4,20
2012-02-17 21:00:00,1,0,1,1,15.58,19.695,37,12.998,15.0,114.0,129.0,1,4.859812404361672,2012,2,4,21
2012-02-17 22:00:00,1,0,1,1,14.76,17.425,40,15.0013,15.0,92.0,107.0,1,4.672828834461906,2012,2,4,22
2012-02-17 23:00:00,1,0,1,1,14.76,17.425,40,12.998,10.0,72.0,82.0,1,4.406719247264253,2012,2,4,23
2012-02-18 00:00:00,1,0,0,1,13.94,16.665,42,11.0014,5.0,81.0,86.0,1,4.454347296253507,2012,2,5,0
2012-02-18 01:00:00,1,0,0,1,13.12,15.91,49,11.0014,7.0,38.0,45.0,1,3.8066624897703196,2012,2,5,1
2012-02-18 02:00:00,1,0,0,1,12.3,14.395,61,16.9979,6.0,39.0,45.0,1,3.8066624897703196,2012,2,5,2
2012-02-18 03:00:00,1,0,0,1,11.48,14.395,65,7.0015,3.0,15.0,18.0,1,2.8903717578961645,2012,2,5,3
2012-02-18 05:00:00,1,0,0,1,9.84,12.88,70,6.0032,0.0,1.0,1.0,1,0.0,2012,2,5,5
2012-02-18 09:00:00,1,0,0,1,9.02,12.12,80,7.0015,22.0,116.0,138.0,1,4.927253685157205,2012,2,5,9
2012-02-18 10:00:00,1,0,0,1,10.66,13.635,81,7.0015,48.0,157.0,205.0,1,5.3230099791384085,2012,2,5,10
2012-02-18 11:00:00,1,0,0,1,13.12,16.665,57,8.9981,102.0,184.0,286.0,1,5.655991810819852,2012,2,5,11
2012-02-18 12:00:00,1,0,0,1,14.76,17.425,43,12.998,128.0,241.0,369.0,1,5.910796644040527,2012,2,5,12
2012-02-18 13:00:00,1,0,0,1,16.4,20.455,43,19.0012,165.0,219.0,384.0,1,5.950642552587727,2012,2,5,13
2012-02-18 14:00:00,1,0,0,1,18.04,21.97,35,23.9994,183.0,244.0,427.0,1,6.056784013228625,2012,2,5,14
2012-02-18 15:00:00,1,0,0,1,17.22,21.21,41,16.9979,229.0,270.0,499.0,1,6.212606095751519,2012,2,5,15
2012-02-18 16:00:00,1,0,0,1,18.04,21.97,44,22.0028,186.0,218.0,404.0,1,6.0014148779611505,2012,2,5,16
2012-02-18 17:00:00,1,0,0,1,19.68,23.485,36,19.0012,142.0,222.0,364.0,1,5.8971538676367405,2012,2,5,17
2012-02-18 18:00:00,1,0,0,1,18.86,22.725,38,19.9995,70.0,176.0,246.0,1,5.5053315359323625,2012,2,5,18
2012-02-18 19:00:00,1,0,0,1,18.04,21.97,44,11.0014,38.0,150.0,188.0,1,5.236441962829949,2012,2,5,19
2012-02-18 20:00:00,1,0,0,1,18.04,21.97,44,11.0014,25.0,123.0,148.0,1,4.997212273764115,2012,2,5,20
2012-02-18 21:00:00,1,0,0,1,18.04,21.97,33,19.9995,25.0,89.0,114.0,1,4.736198448394496,2012,2,5,21
2012-02-18 22:00:00,1,0,0,1,16.4,20.455,40,30.0026,17.0,101.0,118.0,1,4.770684624465665,2012,2,5,22
2012-02-18 23:00:00,1,0,0,2,14.76,16.665,40,26.0027,12.0,62.0,74.0,1,4.30406509320417,2012,2,5,23
2012-02-19 00:00:00,1,0,0,2,13.94,15.15,39,23.9994,9.0,65.0,74.0,1,4.30406509320417,2012,2,6,0
2012-02-19 01:00:00,1,0,0,2,13.12,15.15,39,16.9979,10.0,62.0,72.0,1,4.276666119016055,2012,2,6,1
2012-02-19 02:00:00,1,0,0,2,12.3,14.395,36,19.0012,3.0,45.0,48.0,1,3.871201010907891,2012,2,6,2
2012-02-19 03:00:00,1,0,0,2,12.3,14.395,36,15.0013,3.0,12.0,15.0,1,2.70805020110221,2012,2,6,3
2012-02-19 04:00:00,1,0,0,2,11.48,12.88,41,26.0027,0.0,3.0,3.0,1,1.0986122886681098,2012,2,6,4
2012-02-19 05:00:00,1,0,0,2,10.66,11.365,48,19.9995,1.0,1.0,2.0,1,0.6931471805599453,2012,2,6,5
2012-02-19 06:00:00,1,0,0,1,9.84,10.605,52,22.0028,0.0,5.0,5.0,1,1.6094379124341003,2012,2,6,6
2012-02-19 07:00:00,1,0,0,2,9.84,10.605,52,19.0012,2.0,12.0,14.0,1,2.6390573296152584,2012,2,6,7
2012-02-19 08:00:00,1,0,0,2,9.84,11.365,56,12.998,8.0,48.0,56.0,1,4.02535169073515,2012,2,6,8
2012-02-19 09:00:00,1,0,0,2,9.84,11.365,56,16.9979,20.0,73.0,93.0,1,4.532599493153256,2012,2,6,9
2012-02-19 10:00:00,1,0,0,2,10.66,12.12,52,16.9979,49.0,142.0,191.0,1,5.25227342804663,2012,2,6,10
2012-02-19 11:00:00,1,0,0,2,10.66,11.365,56,22.0028,82.0,144.0,226.0,1,5.420534999272286,2012,2,6,11
2012-02-19 12:00:00,1,0,0,2,11.48,13.635,52,16.9979,71.0,184.0,255.0,1,5.541263545158426,2012,2,6,12
2012-02-19 13:00:00,1,0,0,1,12.3,15.15,49,11.0014,64.0,197.0,261.0,1,5.564520407322694,2012,2,6,13
2012-02-19 14:00:00,1,0,0,2,13.12,15.91,45,12.998,48.0,189.0,237.0,1,5.4680601411351315,2012,2,6,14
2012-02-19 15:00:00,1,0,0,2,12.3,14.395,49,12.998,85.0,168.0,253.0,1,5.53338948872752,2012,2,6,15
2012-02-19 16:00:00,1,0,0,2,13.12,15.15,45,19.0012,62.0,150.0,212.0,1,5.356586274672012,2012,2,6,16
2012-02-19 17:00:00,1,0,0,2,12.3,14.395,49,16.9979,22.0,135.0,157.0,1,5.056245805348308,2012,2,6,17
2012-02-19 18:00:00,1,0,0,2,12.3,13.635,49,22.0028,23.0,144.0,167.0,1,5.117993812416755,2012,2,6,18
2012-02-19 19:00:00,1,0,0,2,12.3,14.395,52,16.9979,18.0,101.0,119.0,1,4.77912349311153,2012,2,6,19
2012-02-19 20:00:00,1,0,0,2,12.3,14.395,52,19.0012,22.0,81.0,103.0,1,4.634728988229636,2012,2,6,20
2012-02-19 21:00:00,1,0,0,3,10.66,12.88,65,11.0014,3.0,33.0,36.0,1,3.58351893845611,2012,2,6,21
2012-02-19 22:00:00,1,0,0,3,9.84,12.88,75,6.0032,8.0,47.0,55.0,1,4.007333185232471,2012,2,6,22
2012-02-19 23:00:00,1,0,0,2,9.02,11.365,93,11.0014,5.0,30.0,35.0,1,3.5553480614894135,2012,2,6,23
2012-03-01 01:00:00,1,0,1,3,18.86,22.725,94,7.0015,0.0,12.0,12.0,1,2.4849066497880004,2012,3,3,1
2012-03-01 02:00:00,1,0,1,2,18.86,22.725,94,19.0012,0.0,6.0,6.0,1,1.791759469228055,2012,3,3,2
2012-03-01 03:00:00,1,0,1,1,18.86,22.725,94,15.0013,0.0,3.0,3.0,1,1.0986122886681098,2012,3,3,3
2012-03-01 04:00:00,1,0,1,1,19.68,23.485,88,12.998,0.0,5.0,5.0,1,1.6094379124341003,2012,3,3,4
2012-03-01 05:00:00,1,0,1,1,19.68,23.485,88,11.0014,0.0,18.0,18.0,1,2.8903717578961645,2012,3,3,5
2012-03-01 07:00:00,1,0,1,2,18.04,21.97,94,8.9981,8.0,296.0,304.0,1,5.717027701406222,2012,3,3,7
2012-03-01 08:00:00,1,0,1,1,17.22,21.21,94,8.9981,15.0,579.0,594.0,1,6.386879319362645,2012,3,3,8
2012-03-01 09:00:00,1,0,1,1,18.86,22.725,77,16.9979,5.0,281.0,286.0,1,5.655991810819852,2012,3,3,9
2012-03-01 10:00:00,1,0,1,1,21.32,25.0,55,11.0014,11.0,122.0,133.0,1,4.890349128221754,2012,3,3,10
2012-03-01 11:00:00,1,0,1,1,22.96,26.515,43,12.998,19.0,149.0,168.0,1,5.123963979403259,2012,3,3,11
2012-03-01 12:00:00,1,0,1,1,22.96,26.515,37,15.0013,16.0,204.0,220.0,1,5.393627546352362,2012,3,3,12
2012-03-01 13:00:00,1,0,1,1,23.78,27.275,32,16.9979,24.0,187.0,211.0,1,5.351858133476067,2012,3,3,13
2012-03-01 14:00:00,1,0,1,1,23.78,27.275,35,15.0013,37.0,174.0,211.0,1,5.351858133476067,2012,3,3,14
2012-03-01 15:00:00,1,0,1,1,24.6,31.06,31,16.9979,31.0,192.0,223.0,1,5.407171771460119,2012,3,3,15
2012-03-01 16:00:00,1,0,1,1,23.78,27.275,32,19.9995,38.0,323.0,361.0,1,5.8888779583328805,2012,3,3,16
2012-03-01 17:00:00,1,0,1,1,22.96,26.515,35,19.9995,49.0,551.0,600.0,1,6.396929655216146,2012,3,3,17
2012-03-01 18:00:00,1,0,1,1,22.14,25.76,34,23.9994,27.0,498.0,525.0,1,6.263398262591624,2012,3,3,18
2012-03-01 19:00:00,1,0,1,1,19.68,23.485,41,22.0028,11.0,317.0,328.0,1,5.793013608384144,2012,3,3,19
2012-03-01 20:00:00,1,0,1,1,18.04,21.97,44,27.9993,12.0,242.0,254.0,1,5.537334267018537,2012,3,3,20
2012-03-01 21:00:00,1,0,1,1,17.22,21.21,47,31.0009,7.0,190.0,197.0,1,5.2832037287379885,2012,3,3,21
2012-03-01 22:00:00,1,0,1,1,15.58,19.695,50,16.9979,3.0,123.0,126.0,1,4.836281906951478,2012,3,3,22
2012-03-01 23:00:00,1,0,1,1,14.76,17.425,50,15.0013,9.0,76.0,85.0,1,4.442651256490317,2012,3,3,23
2012-03-02 00:00:00,1,0,1,1,13.94,16.665,53,11.0014,1.0,45.0,46.0,1,3.828641396489095,2012,3,4,0
2012-03-02 01:00:00,1,0,1,1,13.94,15.91,49,15.0013,2.0,18.0,20.0,1,2.995732273553991,2012,3,4,1
2012-03-02 02:00:00,1,0,1,1,13.94,15.91,53,19.0012,2.0,4.0,6.0,1,1.791759469228055,2012,3,4,2
2012-03-02 03:00:00,1,0,1,1,13.12,15.91,57,12.998,0.0,3.0,3.0,1,1.0986122886681098,2012,3,4,3
2012-03-02 08:00:00,1,0,1,1,11.48,15.15,75,6.0032,16.0,533.0,549.0,1,6.3080984415095305,2012,3,4,8
2012-03-02 10:00:00,1,0,1,1,14.76,17.425,50,11.0014,14.0,118.0,132.0,1,4.882801922586371,2012,3,4,10
2012-03-02 11:00:00,1,0,1,1,15.58,19.695,46,12.998,40.0,154.0,194.0,1,5.267858159063328,2012,3,4,11
2012-03-02 12:00:00,1,0,1,1,16.4,20.455,43,11.0014,40.0,194.0,234.0,1,5.455321115357702,2012,3,4,12
2012-03-02 13:00:00,1,0,1,1,17.22,21.21,44,15.0013,31.0,191.0,222.0,1,5.402677381872279,2012,3,4,13
2012-03-02 14:00:00,1,0,1,2,18.04,21.97,44,19.0012,29.0,176.0,205.0,1,5.3230099791384085,2012,3,4,14
2012-03-02 15:00:00,1,0,1,2,17.22,21.21,50,19.9995,5.0,73.0,78.0,1,4.356708826689592,2012,3,4,15
2012-03-02 16:00:00,1,0,1,3,16.4,20.455,58,19.9995,1.0,49.0,50.0,1,3.912023005428146,2012,3,4,16
2012-03-02 17:00:00,1,0,1,3,14.76,17.425,81,15.0013,5.0,123.0,128.0,1,4.852030263919617,2012,3,4,17
2012-03-02 18:00:00,1,0,1,3,14.76,17.425,87,12.998,6.0,154.0,160.0,1,5.075173815233827,2012,3,4,18
2012-03-02 19:00:00,1,0,1,3,14.76,17.425,87,12.998,12.0,162.0,174.0,1,5.159055299214529,2012,3,4,19
2012-03-02 20:00:00,1,0,1,2,14.76,17.425,87,12.998,7.0,93.0,100.0,1,4.605170185988092,2012,3,4,20
2012-03-02 21:00:00,1,0,1,3,14.76,18.18,87,6.0032,2.0,99.0,101.0,1,4.61512051684126,2012,3,4,21
2012-03-03 00:00:00,1,0,0,3,14.76,18.18,93,6.0032,1.0,21.0,22.0,1,3.091042453358316,2012,3,5,0
2012-03-03 02:00:00,1,0,0,3,14.76,18.18,93,6.0032,4.0,34.0,38.0,1,3.6375861597263857,2012,3,5,2
2012-03-03 03:00:00,1,0,0,2,14.76,17.425,93,11.0014,1.0,20.0,21.0,1,3.044522437723423,2012,3,5,3
2012-03-03 04:00:00,1,0,0,2,14.76,17.425,93,12.998,0.0,2.0,2.0,1,0.6931471805599453,2012,3,5,4
2012-03-03 05:00:00,1,0,0,2,14.76,18.18,93,6.0032,1.0,1.0,2.0,1,0.6931471805599453,2012,3,5,5
2012-03-03 06:00:00,1,0,0,2,14.76,18.18,93,6.0032,1.0,6.0,7.0,1,1.9459101490553132,2012,3,5,6
2012-03-03 07:00:00,1,0,0,2,14.76,17.425,93,8.9981,2.0,14.0,16.0,1,2.772588722239781,2012,3,5,7
2012-03-03 09:00:00,1,0,0,3,15.58,19.695,87,6.0032,7.0,87.0,94.0,1,4.543294782270004,2012,3,5,9
2012-03-03 11:00:00,1,0,0,2,16.4,20.455,87,6.0032,33.0,181.0,214.0,1,5.365976015021851,2012,3,5,11
2012-03-03 12:00:00,1,0,0,2,17.22,21.21,67,16.9979,47.0,252.0,299.0,1,5.700443573390687,2012,3,5,12
2012-03-03 13:00:00,1,0,0,1,18.04,21.97,51,19.0012,87.0,252.0,339.0,1,5.82600010738045,2012,3,5,13
2012-03-03 14:00:00,1,0,0,2,18.86,22.725,44,23.9994,151.0,279.0,430.0,1,6.063785208687608,2012,3,5,14
2012-03-03 15:00:00,1,0,0,1,19.68,23.485,29,19.9995,145.0,254.0,399.0,1,5.988961416889864,2012,3,5,15
2012-03-03 16:00:00,1,0,0,1,20.5,24.24,27,19.9995,167.0,300.0,467.0,1,6.1463292576688975,2012,3,5,16
2012-03-03 17:00:00,1,0,0,1,20.5,24.24,23,22.0028,106.0,279.0,385.0,1,5.953243334287785,2012,3,5,17
2012-03-03 18:00:00,1,0,0,1,20.5,24.24,25,16.9979,53.0,250.0,303.0,1,5.713732805509369,2012,3,5,18
2012-03-03 19:00:00,1,0,0,1,18.86,22.725,33,11.0014,34.0,191.0,225.0,1,5.41610040220442,2012,3,5,19
2012-03-03 20:00:00,1,0,0,1,18.04,21.97,30,8.9981,28.0,121.0,149.0,1,5.003946305945459,2012,3,5,20
2012-03-03 21:00:00,1,0,0,1,18.86,22.725,19,22.0028,24.0,130.0,154.0,1,5.0369526024136295,2012,3,5,21
2012-03-03 22:00:00,1,0,0,1,18.04,21.97,21,8.9981,19.0,115.0,134.0,1,4.897839799950911,2012,3,5,22
2012-03-04 00:00:00,1,0,0,2,16.4,20.455,30,23.9994,5.0,67.0,72.0,1,4.276666119016055,2012,3,6,0
2012-03-04 01:00:00,1,0,0,2,15.58,19.695,34,12.998,16.0,60.0,76.0,1,4.330733340286331,2012,3,6,1
2012-03-04 02:00:00,1,0,0,2,14.76,17.425,40,11.0014,14.0,66.0,80.0,1,4.382026634673881,2012,3,6,2
2012-03-04 03:00:00,1,0,0,2,14.76,17.425,43,8.9981,5.0,21.0,26.0,1,3.258096538021482,2012,3,6,3
2012-03-04 04:00:00,1,0,0,2,13.94,16.665,46,12.998,3.0,11.0,14.0,1,2.6390573296152584,2012,3,6,4
2012-03-04 05:00:00,1,0,0,2,13.94,15.91,46,15.0013,0.0,5.0,5.0,1,1.6094379124341003,2012,3,6,5
2012-03-04 06:00:00,1,0,0,2,12.3,13.635,52,19.9995,0.0,5.0,5.0,1,1.6094379124341003,2012,3,6,6
2012-03-04 07:00:00,1,0,0,2,12.3,13.635,52,19.9995,2.0,21.0,23.0,1,3.1354942159291497,2012,3,6,7
2012-03-04 08:00:00,1,0,0,1,12.3,13.635,52,22.0028,12.0,54.0,66.0,1,4.189654742026425,2012,3,6,8
2012-03-04 09:00:00,1,0,0,1,12.3,13.635,49,30.0026,14.0,104.0,118.0,1,4.770684624465665,2012,3,6,9
2012-03-04 10:00:00,1,0,0,1,12.3,13.635,49,22.0028,31.0,161.0,192.0,1,5.2574953720277815,2012,3,6,10
2012-03-04 11:00:00,1,0,0,1,13.12,14.395,45,26.0027,64.0,192.0,256.0,1,5.545177444479562,2012,3,6,11
2012-03-04 12:00:00,1,0,0,1,13.94,15.15,42,23.9994,71.0,256.0,327.0,1,5.7899601708972535,2012,3,6,12
2012-03-04 13:00:00,1,0,0,1,14.76,16.665,37,23.9994,108.0,256.0,364.0,1,5.8971538676367405,2012,3,6,13
2012-03-04 14:00:00,1,0,0,1,14.76,16.665,34,23.9994,106.0,226.0,332.0,1,5.805134968916488,2012,3,6,14
2012-03-04 15:00:00,1,0,0,1,14.76,15.91,32,35.0008,82.0,252.0,334.0,1,5.811140992976701,2012,3,6,15
2012-03-04 16:00:00,1,0,0,1,14.76,15.91,29,32.9975,68.0,231.0,299.0,1,5.700443573390687,2012,3,6,16
2012-03-04 17:00:00,1,0,0,1,13.94,14.395,31,36.9974,49.0,214.0,263.0,1,5.572154032177765,2012,3,6,17
2012-03-04 18:00:00,1,0,0,1,13.12,13.635,33,40.9973,20.0,164.0,184.0,1,5.214935757608986,2012,3,6,18
2012-03-04 19:00:00,1,0,0,1,12.3,12.88,36,32.9975,12.0,120.0,132.0,1,4.882801922586371,2012,3,6,19
2012-03-04 20:00:00,1,0,0,1,11.48,13.635,38,16.9979,8.0,80.0,88.0,1,4.477336814478207,2012,3,6,20
2012-03-04 21:00:00,1,0,0,1,11.48,13.635,36,15.0013,9.0,70.0,79.0,1,4.3694478524670215,2012,3,6,21
2012-03-04 22:00:00,1,0,0,1,10.66,12.12,41,16.9979,9.0,53.0,62.0,1,4.127134385045092,2012,3,6,22
2012-03-04 23:00:00,1,0,0,1,10.66,12.88,41,12.998,2.0,24.0,26.0,1,3.258096538021482,2012,3,6,23
2012-03-05 00:00:00,1,0,1,1,9.84,11.365,44,12.998,2.0,15.0,17.0,1,2.833213344056216,2012,3,0,0
2012-03-05 01:00:00,1,0,1,1,9.84,12.12,48,8.9981,3.0,3.0,6.0,1,1.791759469228055,2012,3,0,1
2012-03-05 02:00:00,1,0,1,1,9.84,12.12,48,8.9981,1.0,3.0,4.0,1,1.3862943611198906,2012,3,0,2
2012-03-05 03:00:00,1,0,1,1,9.02,11.365,51,11.0014,0.0,1.0,1.0,1,0.0,2012,3,0,3
2012-03-05 04:00:00,1,0,1,1,8.2,11.365,55,6.0032,0.0,1.0,1.0,1,0.0,2012,3,0,4
2012-03-05 05:00:00,1,0,1,1,8.2,11.365,55,6.0032,1.0,17.0,18.0,1,2.8903717578961645,2012,3,0,5
2012-03-05 06:00:00,1,0,1,1,7.38,9.85,59,8.9981,2.0,89.0,91.0,1,4.51085950651685,2012,3,0,6
2012-03-05 07:00:00,1,0,1,1,7.38,9.85,59,8.9981,7.0,253.0,260.0,1,5.560681631015528,2012,3,0,7
2012-03-05 08:00:00,1,0,1,1,8.2,11.365,59,7.0015,13.0,415.0,428.0,1,6.059123195581797,2012,3,0,8
2012-03-05 09:00:00,1,0,1,2,9.02,12.88,60,6.0032,11.0,186.0,197.0,1,5.2832037287379885,2012,3,0,9
2012-03-05 11:00:00,1,0,1,2,10.66,13.635,56,8.9981,17.0,86.0,103.0,1,4.634728988229636,2012,3,0,11
2012-03-05 13:00:00,1,0,1,2,10.66,12.88,55,19.9995,11.0,109.0,120.0,1,4.787491742782046,2012,3,0,13
2012-03-05 14:00:00,1,0,1,2,11.48,12.88,57,23.9994,13.0,115.0,128.0,1,4.852030263919617,2012,3,0,14
2012-03-05 15:00:00,1,0,1,2,12.3,14.395,53,12.998,20.0,110.0,130.0,1,4.867534450455582,2012,3,0,15
2012-03-05 16:00:00,1,0,1,1,12.3,13.635,45,19.9995,30.0,180.0,210.0,1,5.3471075307174685,2012,3,0,16
2012-03-05 17:00:00,1,0,1,3,12.3,13.635,45,19.9995,11.0,376.0,387.0,1,5.958424693029782,2012,3,0,17
2012-03-05 18:00:00,1,0,1,3,11.48,11.365,55,43.9989,12.0,363.0,375.0,1,5.926926025970411,2012,3,0,18
2012-03-05 19:00:00,1,0,1,1,10.66,12.88,53,15.0013,6.0,220.0,226.0,1,5.420534999272286,2012,3,0,19
2012-03-05 20:00:00,1,0,1,1,10.66,11.365,37,31.0009,8.0,171.0,179.0,1,5.187385805840755,2012,3,0,20
2012-03-05 21:00:00,1,0,1,1,10.66,11.365,37,26.0027,4.0,116.0,120.0,1,4.787491742782046,2012,3,0,21
2012-03-05 22:00:00,1,0,1,1,9.84,10.605,35,22.0028,2.0,76.0,78.0,1,4.356708826689592,2012,3,0,22
2012-03-05 23:00:00,1,0,1,1,9.02,9.09,37,39.0007,2.0,29.0,31.0,1,3.4339872044851463,2012,3,0,23
2012-03-06 00:00:00,1,0,1,1,9.02,10.605,37,19.9995,0.0,8.0,8.0,1,2.0794415416798357,2012,3,1,0
2012-03-06 01:00:00,1,0,1,1,8.2,9.85,44,16.9979,0.0,6.0,6.0,1,1.791759469228055,2012,3,1,1
2012-03-06 02:00:00,1,0,1,1,8.2,9.85,44,15.0013,0.0,4.0,4.0,1,1.3862943611198906,2012,3,1,2
